"New Jersey, USA",1:43
"Washington, DC",1:43
"Pennsylvania, USA",1:43
"Pennsylvania, USA",1:43
"Horsham, PA",1:43
"Miami, FL",1:43
"Irving, TX",1:44
"Virginia, USA",1:44
"Glenn Dale, MD",6:13
"Washington, DC",6:13
"Cascades, VA",6:14
"East Providence, RI",6:14
"Fresno, CA",6:14
"California, USA",6:14
"Richmond, VA",6:15
"Tanah Abang, DKI Jakarta",6:15
"Florida, USA",6:15
"California, USA",6:15
"Palo Alto, CA",6:16
"Chicago, IL",6:17
"Fairfax, VA",6:17
"Sewell, NJ",6:24
"Westmont, PA",6:25
"Makati City, National Capital Region",6:26
"Queen Creek, AZ",6:28
"Hyattsville, MD",6:28
"Swansea, Wales",6:29
"Hamburg, Deutschland",6:30
"Richmond, VA",6:31
"Phoenix, AZ",6:33
"Denver, CO",6:33
"Rockwood, VA",6:34
"Queens, NY",6:35
"Anchorage, AK",6:36
Bulgaria,6:36
"Ulu Langat, Selangor",6:39
Lebanon,6:39
"Chicago, IL",6:40
"Carson, CA",6:42
"Amersfoort, Utrecht",6:42
"New Haven, CT",6:43
"Ames, IA",6:44
"Palm Coast, FL",6:46
"Omaha, NE",6:46
"Manhattan, NY",6:46
The Beverly Hilton,6:46
"Huntington, WV",6:49
"Palm Coast, FL",6:50
"California, USA",6:50
"Pleasure Ridge Park, KY",6:52
"Manhattan, NY",6:52
"Sydney, New South Wales",6:52
